transaction_id,user_id,transaction_amount,transaction_time,transaction_type,location,device_id,ip_address,is_mobile,is_fraud
8549,691,131.34,2022-01-03 21:00:00,payment,Surat,device_691,192.168.0.691,1,0
8550,597,769.74,2022-03-22 14:00:00,payment,Patna,device_597,192.168.0.597,0,0
8551,451,3104.02,2022-02-13 20:00:00,deposit,Kolkata,device_451,192.168.0.616,0,0
8552,557,15662.81,2022-06-04 02:00:00,transfer,Ahmedabad,device_528,192.168.0.557,1,1
8553,136,3674.21,2022-01-24 19:00:00,payment,Patna,device_136,192.168.0.136,1,0
8554,855,406.0,2022-04-09 05:00:00,withdrawal,Mumbai,device_855,192.168.0.855,1,0
8555,16,1501.09,2022-06-20 23:00:00,transfer,Ahmedabad,device_209,192.168.0.16,1,1
8556,333,2571.92,2022-05-28 03:00:00,deposit,Mumbai,device_99,192.168.0.179,0,1
8557,195,13002.28,2022-05-03 02:00:00,withdrawal,Surat,device_249,192.168.0.133,1,1
8558,496,2801.5,2022-04-22 03:00:00,payment,Indore,device_496,192.168.0.496,0,0
8559,9,4928.98,2022-05-10 02:00:00,transfer,Indore,device_265,192.168.0.68,1,1
8560,828,15036.32,2022-03-09 05:00:00,deposit,Indore,device_971,192.168.0.329,1,1
8561,334,2012.19,2022-12-13 12:00:00,payment,Ahmedabad,device_334,192.168.0.334,0,0
8562,333,3034.6,2022-11-12 22:00:00,withdrawal,Pune,device_418,192.168.0.349,1,1
8563,327,3480.61,2022-08-05 04:00:00,transfer,Ahmedabad,device_819,192.168.0.764,1,1
8564,15,308.47,2022-04-06 05:00:00,transfer,Pune,device_15,192.168.0.15,0,0
8565,839,4341.78,2022-05-25 16:00:00,transfer,Chennai,device_355,192.168.0.839,1,1
8566,614,596.21,2022-02-02 03:00:00,payment,Ghaziabad,device_614,192.168.0.614,1,0
8567,226,1803.11,2022-10-13 22:00:00,transfer,Ahmedabad,device_449,192.168.0.226,1,1
8568,425,2353.42,2022-01-05 04:00:00,transfer,Pimpri-Chinchwad,device_661,192.168.0.518,1,1
8569,790,21903.8,2022-04-28 08:00:00,payment,Mumbai,device_458,192.168.0.221,1,1
8570,408,690.24,2022-05-20 04:00:00,withdrawal,Surat,device_408,192.168.0.408,0,0
8571,113,5309.19,2022-08-18 03:00:00,deposit,Thane,device_113,192.168.0.113,1,0
8572,997,1161.56,2022-06-09 19:00:00,transfer,Surat,device_997,192.168.0.997,0,0
8573,428,3909.17,2022-10-21 05:00:00,payment,Jaipur,device_355,192.168.0.582,0,1
8574,1,1847.51,2022-09-06 23:00:00,transfer,Kolkata,device_1,192.168.0.1,1,0
8575,266,101.07,2022-09-30 12:00:00,payment,Jaipur,device_266,192.168.0.266,1,0
8576,491,8791.52,2022-07-05 20:00:00,deposit,Patna,device_491,192.168.0.491,0,0
8577,208,2850.17,2022-02-09 23:00:00,deposit,Bhopal,device_35,192.168.0.208,1,0
8578,622,6039.9,2022-08-12 03:00:00,payment,Surat,device_47,192.168.0.622,1,1
8579,712,11088.37,2022-06-01 20:00:00,transfer,Lucknow,device_712,192.168.0.221,0,1
8580,952,1158.22,2022-05-20 00:00:00,deposit,Thane,device_952,192.168.0.952,1,0
8581,369,2678.37,2022-05-08 12:00:00,payment,Surat,device_829,192.168.0.604,0,1
8582,985,1071.29,2022-12-17 17:00:00,transfer,Ahmedabad,device_985,192.168.0.985,0,0
8583,306,3223.79,2022-05-27 05:00:00,transfer,Mumbai,device_476,192.168.0.170,0,1
8584,12,446.44,2022-10-12 03:00:00,transfer,Delhi,device_409,192.168.0.12,0,0
8585,345,738.88,2022-08-06 14:00:00,transfer,Lucknow,device_345,192.168.0.345,0,0
8586,465,1356.49,2022-08-08 21:00:00,deposit,Surat,device_465,192.168.0.465,1,0
8587,700,7012.57,2022-05-25 23:00:00,transfer,Pimpri-Chinchwad,device_494,192.168.0.700,1,1
8588,666,4493.88,2022-11-25 17:00:00,payment,Hyderabad,device_666,192.168.0.666,0,0
8589,494,804.89,2022-10-04 06:00:00,deposit,Surat,device_494,192.168.0.494,1,0
8590,368,541.16,2022-08-30 20:00:00,withdrawal,Mumbai,device_368,192.168.0.368,0,0
8591,846,1397.72,2022-03-01 22:00:00,transfer,Chennai,device_749,192.168.0.661,1,1
8592,937,7648.13,2022-04-08 04:00:00,withdrawal,Thane,device_291,192.168.0.565,1,1
8593,420,21130.39,2022-11-27 02:00:00,transfer,Bhopal,device_420,192.168.0.989,1,1
8594,889,741.81,2022-06-30 20:00:00,withdrawal,Nagpur,device_889,192.168.0.889,0,0
8595,791,624.55,2022-04-24 21:00:00,withdrawal,Visakhapatnam,device_791,192.168.0.791,0,0
8596,171,2604.82,2022-04-13 02:00:00,payment,Chennai,device_171,192.168.0.171,0,0
8597,134,378.59,2022-12-02 23:00:00,payment,Kolkata,device_134,192.168.0.134,0,0
8598,965,24838.45,2022-11-15 06:00:00,transfer,Surat,device_790,192.168.0.965,1,1
8599,427,1016.82,2022-02-26 23:00:00,withdrawal,Surat,device_427,192.168.0.427,1,0
8600,25,1596.7,2022-10-12 10:00:00,payment,Indore,device_25,192.168.0.25,1,0
8601,530,5103.72,2022-05-09 06:00:00,payment,Bangalore,device_528,192.168.0.808,1,1
8602,190,401.4,2022-11-11 03:00:00,transfer,Bhopal,device_692,192.168.0.722,0,1
8603,141,4600.37,2022-03-27 22:00:00,transfer,Kanpur,device_420,192.168.0.423,1,1
8604,555,748.29,2022-07-19 10:00:00,withdrawal,Jaipur,device_555,192.168.0.555,1,0
8605,846,7256.56,2022-03-12 20:00:00,transfer,Jaipur,device_459,192.168.0.158,1,1
8606,796,15410.08,2022-12-11 00:00:00,transfer,Visakhapatnam,device_755,192.168.0.263,1,1
8607,658,8046.85,2022-04-08 19:00:00,payment,Bangalore,device_658,192.168.0.658,1,1
8608,315,563.41,2022-10-27 11:00:00,deposit,Chennai,device_315,192.168.0.315,1,0
8609,444,25516.13,2022-06-25 00:00:00,transfer,Thane,device_651,192.168.0.739,1,1
8610,319,1147.28,2022-08-21 05:00:00,withdrawal,Surat,device_319,192.168.0.319,1,0
8611,441,17688.97,2022-03-16 02:00:00,withdrawal,Delhi,device_292,192.168.0.441,0,1
8612,92,11873.29,2022-05-23 17:00:00,withdrawal,Pune,device_92,192.168.0.485,0,1
8613,179,1814.53,2022-01-23 05:00:00,transfer,Patna,device_179,192.168.0.159,1,1
8614,56,3166.5,2022-06-30 03:00:00,withdrawal,Bangalore,device_56,192.168.0.56,1,0
8615,155,11704.47,2022-02-14 03:00:00,payment,Pune,device_777,192.168.0.155,0,1
8616,672,1184.91,2022-04-02 12:00:00,payment,Pimpri-Chinchwad,device_672,192.168.0.672,1,0
8617,111,701.57,2022-09-26 00:00:00,transfer,Chennai,device_111,192.168.0.111,1,0
8618,137,2476.78,2022-02-03 10:00:00,payment,Hyderabad,device_137,192.168.0.137,1,0
8619,232,2961.28,2022-06-15 16:00:00,deposit,Nagpur,device_232,192.168.0.232,1,0
8620,992,728.15,2022-03-11 12:00:00,payment,Bhopal,device_992,192.168.0.992,0,0
8621,468,2010.08,2022-12-30 14:00:00,payment,Kolkata,device_468,192.168.0.468,1,0
8622,732,3510.1,2022-07-15 03:00:00,deposit,Visakhapatnam,device_958,192.168.0.673,1,1
8623,481,2837.84,2022-05-13 02:00:00,payment,Bhopal,device_705,192.168.0.52,0,1
8624,68,1690.02,2022-09-04 19:00:00,deposit,Thane,device_68,192.168.0.68,0,0
8625,814,10819.22,2022-06-17 22:00:00,withdrawal,Patna,device_317,192.168.0.228,1,1
8626,249,1842.15,2022-10-04 12:00:00,deposit,Kolkata,device_249,192.168.0.249,0,0
8627,994,955.73,2022-06-05 07:00:00,payment,Surat,device_994,192.168.0.994,1,0
8628,323,1561.22,2022-01-23 06:00:00,transfer,Ghaziabad,device_366,192.168.0.17,1,1
8629,922,804.58,2022-07-19 21:00:00,transfer,Kanpur,device_922,192.168.0.922,1,0
8630,904,1591.84,2022-10-02 16:00:00,withdrawal,Ahmedabad,device_904,192.168.0.904,1,0
8631,518,9453.42,2022-02-19 20:00:00,withdrawal,Bangalore,device_518,192.168.0.518,1,0
8632,976,414.68,2022-07-05 07:00:00,payment,Kolkata,device_976,192.168.0.976,0,0
8633,792,977.0,2022-01-20 17:00:00,deposit,Chennai,device_792,192.168.0.792,0,0
8634,432,933.03,2022-04-26 15:00:00,withdrawal,Bhopal,device_432,192.168.0.432,1,0
8635,487,522.85,2022-04-02 06:00:00,deposit,Indore,device_841,192.168.0.730,1,1
8636,606,2723.97,2022-12-15 06:00:00,deposit,Thane,device_747,192.168.0.479,1,1
8637,429,1489.4,2022-12-05 06:00:00,transfer,Bangalore,device_698,192.168.0.655,1,1
8638,269,733.37,2022-02-22 20:00:00,payment,Patna,device_269,192.168.0.269,0,0
8639,709,22102.21,2022-05-03 22:00:00,transfer,Delhi,device_961,192.168.0.614,1,1
8640,537,2112.69,2022-12-07 02:00:00,withdrawal,Ahmedabad,device_537,192.168.0.537,1,0
8641,148,1304.66,2022-12-04 13:00:00,withdrawal,Visakhapatnam,device_148,192.168.0.148,0,0
8642,118,34537.35,2022-09-22 23:00:00,deposit,Visakhapatnam,device_980,192.168.0.632,0,1
8643,850,4490.58,2022-01-04 03:00:00,payment,Lucknow,device_619,192.168.0.850,0,0
8644,367,491.23,2022-06-18 09:00:00,deposit,Delhi,device_367,192.168.0.367,0,0
8645,850,790.75,2022-10-08 01:00:00,deposit,Nagpur,device_850,192.168.0.637,1,1
8646,66,482.15,2022-10-17 01:00:00,withdrawal,Indore,device_237,192.168.0.281,1,1
8647,970,454.97,2022-03-14 21:00:00,deposit,Visakhapatnam,device_970,192.168.0.970,0,0
8648,813,621.77,2022-05-17 10:00:00,transfer,Bangalore,device_813,192.168.0.813,0,0
8649,370,23092.25,2022-12-04 13:00:00,deposit,Mumbai,device_370,192.168.0.196,0,1
8650,175,3648.59,2022-09-13 03:00:00,transfer,Hyderabad,device_175,192.168.0.175,0,0
8651,831,12324.4,2022-05-21 00:00:00,transfer,Ahmedabad,device_942,192.168.0.990,0,1
8652,588,662.92,2022-07-27 21:00:00,transfer,Pimpri-Chinchwad,device_254,192.168.0.588,1,0
8653,495,908.07,2022-09-17 13:00:00,payment,Indore,device_495,192.168.0.495,1,0
8654,973,3268.55,2022-09-20 00:00:00,deposit,Hyderabad,device_973,192.168.0.79,0,1
8655,114,9942.98,2022-09-28 23:00:00,payment,Bangalore,device_114,192.168.0.114,0,0
8656,111,586.19,2022-02-07 11:00:00,transfer,Chennai,device_111,192.168.0.111,0,0
8657,761,2222.41,2022-07-22 05:00:00,withdrawal,Kanpur,device_761,192.168.0.761,0,1
8658,439,1929.32,2022-08-12 14:00:00,payment,Hyderabad,device_439,192.168.0.439,0,0
8659,715,1876.53,2022-12-13 00:00:00,transfer,Pune,device_299,192.168.0.608,0,1
8660,147,1915.66,2022-02-21 13:00:00,payment,Ghaziabad,device_147,192.168.0.147,0,0
8661,35,1464.48,2022-03-22 15:00:00,deposit,Surat,device_35,192.168.0.35,1,0
8662,999,2341.62,2022-12-22 03:00:00,transfer,Hyderabad,device_999,192.168.0.999,1,1
8663,309,777.37,2022-07-30 17:00:00,payment,Surat,device_309,192.168.0.309,1,0
8664,538,470.78,2022-01-07 09:00:00,deposit,Kolkata,device_538,192.168.0.538,0,0
8665,750,13548.49,2022-12-29 15:00:00,transfer,Kanpur,device_590,192.168.0.15,1,1
8666,14,4240.58,2022-02-14 01:00:00,transfer,Bangalore,device_14,192.168.0.14,1,1
8667,374,885.37,2022-11-11 21:00:00,transfer,Visakhapatnam,device_768,192.168.0.374,1,0
8668,557,11041.85,2022-10-04 22:00:00,payment,Kanpur,device_906,192.168.0.777,1,1
8669,428,9654.75,2022-09-16 01:00:00,transfer,Jaipur,device_317,192.168.0.264,1,1
8670,728,1386.02,2022-05-22 22:00:00,deposit,Visakhapatnam,device_728,192.168.0.728,1,0
8671,233,13962.22,2022-09-15 06:00:00,transfer,Bangalore,device_738,192.168.0.447,1,1
8672,705,938.64,2022-10-12 16:00:00,deposit,Visakhapatnam,device_705,192.168.0.60,0,0
8673,563,2013.33,2022-02-06 22:00:00,deposit,Pimpri-Chinchwad,device_137,192.168.0.546,1,1
8674,939,1271.78,2022-02-14 02:00:00,transfer,Delhi,device_939,192.168.0.939,0,0
8675,887,4742.59,2022-04-30 02:00:00,withdrawal,Visakhapatnam,device_887,192.168.0.957,0,1
8676,726,20669.77,2022-02-15 03:00:00,withdrawal,Lucknow,device_582,192.168.0.184,0,1
8677,663,3775.96,2022-05-20 05:00:00,withdrawal,Hyderabad,device_663,192.168.0.13,1,1
8678,440,5377.88,2022-02-22 08:00:00,transfer,Pimpri-Chinchwad,device_440,192.168.0.440,1,0
8679,502,325.44,2022-10-28 12:00:00,deposit,Bangalore,device_502,192.168.0.502,0,0
8680,275,3881.16,2022-10-15 02:00:00,transfer,Nagpur,device_275,192.168.0.165,0,1
8681,850,799.85,2022-10-01 16:00:00,deposit,Ahmedabad,device_850,192.168.0.850,1,0
8682,76,3564.08,2022-09-26 00:00:00,deposit,Ahmedabad,device_103,192.168.0.579,1,1
8683,439,15327.59,2022-10-06 04:00:00,transfer,Surat,device_439,192.168.0.764,0,1
8684,732,3091.53,2022-03-03 02:00:00,deposit,Nagpur,device_28,192.168.0.732,0,1
8685,860,13248.5,2022-02-23 15:00:00,transfer,Patna,device_114,192.168.0.860,1,1
8686,956,4513.3,2022-03-10 22:00:00,withdrawal,Thane,device_760,192.168.0.755,0,1
8687,699,994.47,2022-08-30 01:00:00,transfer,Chennai,device_699,192.168.0.699,0,0
8688,289,287.4,2022-09-27 18:00:00,deposit,Bhopal,device_289,192.168.0.289,0,0
8689,915,17231.22,2022-09-09 22:00:00,deposit,Hyderabad,device_240,192.168.0.175,1,1
8690,540,22778.46,2022-12-20 23:00:00,withdrawal,Chennai,device_307,192.168.0.540,0,1
8691,891,314.24,2022-10-11 13:00:00,transfer,Bhopal,device_891,192.168.0.891,1,0
8692,692,24735.57,2022-12-17 03:00:00,transfer,Delhi,device_690,192.168.0.692,0,1
8693,253,258.93,2022-03-12 07:00:00,payment,Bangalore,device_253,192.168.0.253,1,0
8694,126,4152.98,2022-11-19 04:00:00,deposit,Delhi,device_29,192.168.0.816,1,1
8695,177,991.12,2022-04-10 14:00:00,payment,Bhopal,device_177,192.168.0.177,0,0
8696,37,810.71,2022-03-02 11:00:00,deposit,Bangalore,device_37,192.168.0.37,1,0
8697,410,3257.66,2022-04-13 15:00:00,withdrawal,Ahmedabad,device_410,192.168.0.410,0,0
8698,611,2315.74,2022-04-29 00:00:00,withdrawal,Hyderabad,device_611,192.168.0.611,1,0
8699,610,898.55,2022-01-17 01:00:00,deposit,Pimpri-Chinchwad,device_233,192.168.0.668,0,1
8700,127,4779.97,2022-11-01 23:00:00,transfer,Jaipur,device_127,192.168.0.127,1,0
8701,483,5847.14,2022-07-10 23:00:00,withdrawal,Pimpri-Chinchwad,device_483,192.168.0.483,0,0
8702,168,2162.01,2022-07-31 17:00:00,transfer,Thane,device_168,192.168.0.168,1,0
8703,592,773.45,2022-03-19 06:00:00,deposit,Thane,device_592,192.168.0.592,1,0
8704,294,6122.83,2022-02-15 23:00:00,transfer,Thane,device_744,192.168.0.294,1,1
8705,845,825.15,2022-04-03 05:00:00,payment,Pune,device_845,192.168.0.845,1,0
8706,638,13066.68,2022-01-13 15:00:00,transfer,Jaipur,device_638,192.168.0.93,1,1
8707,343,818.78,2022-08-16 01:00:00,transfer,Kolkata,device_262,192.168.0.343,0,1
8708,310,7334.99,2022-10-28 10:00:00,deposit,Patna,device_75,192.168.0.612,1,1
8709,662,15596.24,2022-01-17 17:00:00,withdrawal,Hyderabad,device_662,192.168.0.411,1,1
8710,528,858.05,2022-10-30 20:00:00,deposit,Mumbai,device_528,192.168.0.528,1,0
8711,540,8535.19,2022-03-03 16:00:00,payment,Lucknow,device_487,192.168.0.738,1,1
8712,419,848.08,2022-02-12 23:00:00,deposit,Indore,device_419,192.168.0.555,0,1
8713,444,1893.91,2022-03-09 06:00:00,transfer,Indore,device_936,192.168.0.416,1,1
8714,685,1630.53,2022-07-31 16:00:00,payment,Bangalore,device_685,192.168.0.814,0,0
8715,558,1721.88,2022-07-22 08:00:00,payment,Bhopal,device_558,192.168.0.558,0,0
8716,840,2749.17,2022-08-02 00:00:00,payment,Lucknow,device_557,192.168.0.964,1,1
8717,236,6668.63,2022-04-19 17:00:00,transfer,Visakhapatnam,device_236,192.168.0.236,1,1
8718,439,1036.29,2022-10-11 20:00:00,withdrawal,Hyderabad,device_973,192.168.0.439,0,0
8719,214,174.68,2022-04-04 04:00:00,payment,Chennai,device_214,192.168.0.214,0,0
8720,85,3895.89,2022-08-13 00:00:00,payment,Patna,device_428,192.168.0.600,1,1
8721,794,10140.55,2022-08-13 01:00:00,transfer,Hyderabad,device_409,192.168.0.99,1,1
8722,744,4132.88,2022-08-27 21:00:00,withdrawal,Thane,device_744,192.168.0.744,1,0
8723,85,862.0,2022-04-28 07:00:00,deposit,Ahmedabad,device_85,192.168.0.85,0,0
8724,921,1613.45,2022-04-01 05:00:00,withdrawal,Thane,device_921,192.168.0.921,1,0
8725,489,1303.09,2022-12-06 00:00:00,deposit,Lucknow,device_489,192.168.0.489,1,0
8726,65,1871.82,2022-10-16 07:00:00,transfer,Indore,device_65,192.168.0.65,1,0
8727,646,2571.17,2022-10-08 14:00:00,transfer,Jaipur,device_517,192.168.0.451,0,1
8728,663,1020.59,2022-01-19 23:00:00,payment,Ghaziabad,device_663,192.168.0.663,0,0
8729,627,1890.14,2022-06-24 07:00:00,deposit,Jaipur,device_627,192.168.0.627,0,0
8730,64,1640.57,2022-04-16 05:00:00,transfer,Jaipur,device_64,192.168.0.64,1,0
8731,343,2011.65,2022-10-16 21:00:00,payment,Mumbai,device_343,192.168.0.343,1,0
8732,939,10905.35,2022-09-05 22:00:00,transfer,Visakhapatnam,device_470,192.168.0.635,0,1
8733,875,1286.66,2022-11-19 07:00:00,transfer,Chennai,device_875,192.168.0.875,0,0
8734,919,6612.24,2022-05-22 00:00:00,transfer,Bhopal,device_643,192.168.0.919,1,1
8735,352,622.16,2022-10-25 23:00:00,transfer,Chennai,device_352,192.168.0.352,0,0
8736,158,2593.59,2022-07-12 16:00:00,payment,Mumbai,device_158,192.168.0.158,0,0
8737,589,1669.71,2022-12-17 23:00:00,transfer,Visakhapatnam,device_394,192.168.0.293,1,1
8738,491,9129.28,2022-10-30 04:00:00,transfer,Thane,device_572,192.168.0.742,1,1
8739,658,5606.8,2022-10-18 10:00:00,transfer,Nagpur,device_658,192.168.0.80,1,1
8740,855,535.96,2022-11-28 16:00:00,payment,Mumbai,device_855,192.168.0.855,0,0
8741,463,2507.9,2022-07-27 22:00:00,payment,Chennai,device_342,192.168.0.889,0,1
8742,225,6091.72,2022-09-05 23:00:00,transfer,Ahmedabad,device_918,192.168.0.225,1,1
8743,917,854.93,2022-05-22 02:00:00,withdrawal,Pimpri-Chinchwad,device_917,192.168.0.917,1,0
8744,313,713.81,2022-11-07 15:00:00,deposit,Ahmedabad,device_313,192.168.0.313,1,0
8745,615,7478.0,2022-08-10 04:00:00,payment,Visakhapatnam,device_900,192.168.0.615,0,1
8746,919,204.99,2022-08-13 19:00:00,withdrawal,Thane,device_919,192.168.0.919,0,0
8747,859,1202.47,2022-12-20 18:00:00,deposit,Thane,device_859,192.168.0.426,1,0
8748,813,3382.35,2022-07-03 22:00:00,deposit,Pune,device_541,192.168.0.187,0,1
8749,940,1438.43,2022-12-30 04:00:00,payment,Ahmedabad,device_33,192.168.0.273,0,1
8750,466,782.37,2022-11-01 04:00:00,transfer,Ghaziabad,device_466,192.168.0.466,0,0
8751,88,295.07,2022-07-07 00:00:00,transfer,Nagpur,device_88,192.168.0.88,0,0
8752,883,16025.07,2022-04-23 03:00:00,withdrawal,Lucknow,device_87,192.168.0.883,1,1
8753,303,10104.4,2022-06-30 04:00:00,transfer,Jaipur,device_272,192.168.0.583,0,1
8754,680,2508.95,2022-07-18 22:00:00,deposit,Lucknow,device_680,192.168.0.680,0,0
8755,435,1828.9,2022-03-11 11:00:00,transfer,Surat,device_435,192.168.0.435,0,0
8756,682,128.92,2022-03-27 13:00:00,transfer,Kolkata,device_682,192.168.0.682,0,0
8757,135,1513.94,2022-02-08 22:00:00,transfer,Visakhapatnam,device_135,192.168.0.167,1,1
8758,50,2680.17,2022-05-11 21:00:00,payment,Visakhapatnam,device_50,192.168.0.50,0,0
8759,432,35321.07,2022-01-10 06:00:00,deposit,Thane,device_178,192.168.0.678,1,1
8760,340,7154.23,2022-01-03 01:00:00,deposit,Hyderabad,device_901,192.168.0.454,1,1
8761,347,19727.0,2022-10-29 03:00:00,transfer,Chennai,device_210,192.168.0.669,1,1
8762,646,2178.15,2022-05-30 05:00:00,transfer,Visakhapatnam,device_384,192.168.0.584,1,1
8763,347,587.66,2022-03-08 18:00:00,withdrawal,Chennai,device_347,192.168.0.347,1,0
8764,649,2142.09,2022-07-12 17:00:00,withdrawal,Pune,device_649,192.168.0.649,1,0
8765,245,492.59,2022-04-07 15:00:00,transfer,Ahmedabad,device_245,192.168.0.245,0,0
8766,109,217.92,2022-01-19 21:00:00,withdrawal,Kanpur,device_109,192.168.0.109,1,0
8767,825,10398.15,2022-11-14 20:00:00,payment,Jaipur,device_825,192.168.0.834,1,1
8768,799,2395.39,2022-04-08 23:00:00,transfer,Hyderabad,device_758,192.168.0.799,1,1
8769,533,158.09,2022-02-26 21:00:00,payment,Bhopal,device_533,192.168.0.533,0,0
8770,90,3500.18,2022-12-17 04:00:00,payment,Bangalore,device_927,192.168.0.762,1,0
8771,296,1816.95,2022-04-17 01:00:00,transfer,Nagpur,device_296,192.168.0.296,0,0
8772,112,9874.67,2022-03-29 04:00:00,transfer,Hyderabad,device_764,192.168.0.112,0,1
8773,813,10500.01,2022-05-21 09:00:00,transfer,Kolkata,device_648,192.168.0.436,1,1
8774,589,12970.72,2022-05-24 10:00:00,transfer,Ghaziabad,device_744,192.168.0.589,1,1
8775,177,1813.74,2022-02-21 06:00:00,transfer,Bhopal,device_177,192.168.0.177,1,0
8776,343,1109.56,2022-07-31 22:00:00,deposit,Surat,device_904,192.168.0.820,0,1
8777,660,370.11,2022-02-10 07:00:00,transfer,Jaipur,device_660,192.168.0.660,1,0
8778,101,13450.91,2022-10-31 23:00:00,transfer,Delhi,device_10,192.168.0.871,1,1
8779,758,1947.43,2022-04-01 11:00:00,withdrawal,Bhopal,device_758,192.168.0.758,1,0
8780,629,962.34,2022-02-08 00:00:00,deposit,Surat,device_629,192.168.0.629,0,0
8781,604,203.54,2022-01-13 03:00:00,withdrawal,Jaipur,device_604,192.168.0.604,1,0
8782,401,473.6,2022-04-06 02:00:00,payment,Chennai,device_401,192.168.0.401,1,0
8783,28,3622.87,2022-04-19 00:00:00,withdrawal,Mumbai,device_494,192.168.0.28,1,1
8784,937,2309.93,2022-04-14 14:00:00,transfer,Pimpri-Chinchwad,device_987,192.168.0.987,1,1
8785,962,384.82,2022-12-20 04:00:00,transfer,Kolkata,device_962,192.168.0.962,1,0
8786,537,6859.41,2022-08-19 22:00:00,payment,Ahmedabad,device_82,192.168.0.720,0,1
8787,58,21341.99,2022-02-12 03:00:00,transfer,Surat,device_58,192.168.0.58,0,1
8788,498,9330.08,2022-07-28 00:00:00,transfer,Patna,device_634,192.168.0.653,1,1
8789,297,3058.26,2022-03-29 21:00:00,transfer,Thane,device_268,192.168.0.297,0,1
8790,134,4599.05,2022-04-03 05:00:00,deposit,Bangalore,device_286,192.168.0.141,0,1
8791,331,9092.74,2022-06-23 07:00:00,deposit,Mumbai,device_229,192.168.0.174,1,1
8792,249,603.85,2022-05-06 08:00:00,transfer,Kolkata,device_249,192.168.0.249,1,0
8793,550,6085.94,2022-04-19 00:00:00,transfer,Visakhapatnam,device_594,192.168.0.532,1,1
8794,902,768.17,2022-02-16 08:00:00,deposit,Mumbai,device_902,192.168.0.902,0,0
8795,941,3366.69,2022-08-02 06:00:00,withdrawal,Jaipur,device_332,192.168.0.715,1,1
8796,75,1004.77,2022-04-02 00:00:00,withdrawal,Thane,device_625,192.168.0.609,1,1
8797,654,1146.4,2022-06-30 13:00:00,payment,Chennai,device_654,192.168.0.654,1,0
8798,834,7396.7,2022-02-10 22:00:00,transfer,Pimpri-Chinchwad,device_214,192.168.0.445,1,1
8799,168,2549.05,2022-09-16 05:00:00,transfer,Thane,device_168,192.168.0.168,0,0
8800,771,191.99,2022-05-01 22:00:00,deposit,Surat,device_771,192.168.0.771,1,0
8801,503,2844.16,2022-03-18 02:00:00,deposit,Lucknow,device_503,192.168.0.503,1,0
8802,885,10170.62,2022-04-05 21:00:00,deposit,Ahmedabad,device_1000,192.168.0.998,1,1
8803,355,4781.3,2022-09-26 20:00:00,withdrawal,Ghaziabad,device_355,192.168.0.355,0,0
8804,225,762.06,2022-12-27 06:00:00,withdrawal,Kanpur,device_225,192.168.0.225,0,0
8805,664,5264.31,2022-01-18 23:00:00,payment,Nagpur,device_16,192.168.0.430,0,1
8806,531,393.3,2022-10-20 09:00:00,payment,Ahmedabad,device_531,192.168.0.531,1,0
8807,146,4619.66,2022-06-20 01:00:00,transfer,Mumbai,device_336,192.168.0.818,1,1
8808,960,799.61,2022-06-11 14:00:00,withdrawal,Indore,device_960,192.168.0.960,0,0
8809,241,1276.7,2022-11-07 23:00:00,deposit,Patna,device_241,192.168.0.241,0,0
8810,884,4707.91,2022-02-21 22:00:00,transfer,Surat,device_540,192.168.0.884,1,1
8811,893,11065.5,2022-02-05 03:00:00,transfer,Jaipur,device_301,192.168.0.893,1,1
8812,344,4009.21,2022-07-06 06:00:00,transfer,Ahmedabad,device_384,192.168.0.162,1,1
8813,749,3917.07,2022-09-05 02:00:00,payment,Lucknow,device_749,192.168.0.749,1,0
8814,35,416.94,2022-02-21 05:00:00,transfer,Ghaziabad,device_844,192.168.0.917,1,1
8815,702,17909.46,2022-01-19 06:00:00,withdrawal,Kanpur,device_331,192.168.0.229,1,1
8816,1,276.25,2022-04-02 07:00:00,deposit,Kolkata,device_1,192.168.0.1,0,0
8817,996,11185.47,2022-05-19 05:00:00,withdrawal,Kanpur,device_768,192.168.0.996,1,1
8818,153,9658.74,2022-10-31 23:00:00,deposit,Bhopal,device_153,192.168.0.839,1,1
8819,429,1681.17,2022-12-23 06:00:00,payment,Surat,device_814,192.168.0.657,0,1
8820,945,3727.3,2022-08-08 19:00:00,transfer,Indore,device_945,192.168.0.945,0,0
8821,508,335.25,2022-04-09 07:00:00,withdrawal,Ahmedabad,device_508,192.168.0.508,0,0
8822,126,292.94,2022-08-24 23:00:00,deposit,Bhopal,device_126,192.168.0.126,0,0
8823,491,3139.65,2022-07-26 01:00:00,transfer,Indore,device_166,192.168.0.641,1,1
8824,482,3294.09,2022-05-24 07:00:00,transfer,Jaipur,device_600,192.168.0.579,1,1
8825,345,598.34,2022-07-18 18:00:00,deposit,Lucknow,device_345,192.168.0.345,0,0
8826,912,5271.56,2022-10-30 20:00:00,withdrawal,Surat,device_449,192.168.0.912,0,1
8827,738,7117.8,2022-11-19 02:00:00,transfer,Kolkata,device_732,192.168.0.738,0,1
8828,221,1012.03,2022-10-14 09:00:00,withdrawal,Pune,device_221,192.168.0.221,1,0
8829,915,342.7,2022-11-28 14:00:00,transfer,Jaipur,device_915,192.168.0.915,0,0
8830,919,2095.25,2022-09-21 03:00:00,deposit,Surat,device_919,192.168.0.692,1,1
8831,723,40444.48,2022-08-05 11:00:00,withdrawal,Bhopal,device_254,192.168.0.630,0,1
8832,25,383.63,2022-07-08 09:00:00,deposit,Indore,device_25,192.168.0.25,0,0
